order,win,role
6,FALSE,core

7,TRUE,core

8,FALSE,support

9,TRUE,core

14,TRUE,support

15,TRUE,support

16,TRUE,core

17,FALSE,core

20,TRUE,support

21,FALSE,core

6,FALSE,support

7,FALSE,support

8,FALSE,support

9,TRUE,support

14,TRUE,support

15,FALSE,core

16,FALSE,support

17,TRUE,support

20,TRUE,support

21,FALSE,core

6,TRUE,support

7,FALSE,core

8,FALSE,support

9,TRUE,support

14,FALSE,support

15,TRUE,core

16,FALSE,core

17,TRUE,core

20,TRUE,support

21,TRUE,core

6,TRUE,core

7,FALSE,support

8,FALSE,core

9,FALSE,support

14,TRUE,support

15,FALSE,support

16,FALSE,core

17,FALSE,core

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,TRUE,support

8,TRUE,core

9,TRUE,core

14,TRUE,core

15,FALSE,core

16,FALSE,support

17,FALSE,support

20,TRUE,core

21,FALSE,core

6,TRUE,support

7,FALSE,support

8,TRUE,support

9,TRUE,support

14,TRUE,support

15,TRUE,support

16,FALSE,core

17,FALSE,core

20,TRUE,support

21,FALSE,support

6,FALSE,support

7,TRUE,support

8,TRUE,support

9,FALSE,support

14,FALSE,support

15,FALSE,support

16,TRUE,core

17,TRUE,support

20,TRUE,core

21,FALSE,core

6,FALSE,support

7,FALSE,support

8,FALSE,core

9,FALSE,support

14,TRUE,core

15,TRUE,core

16,FALSE,core

17,FALSE,core

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,TRUE,core

9,FALSE,support

14,TRUE,support

15,FALSE,core

16,FALSE,core

17,TRUE,support

20,TRUE,core

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,TRUE,support

14,FALSE,core

15,TRUE,core

16,FALSE,support

17,TRUE,support

20,TRUE,core

21,FALSE,support

6,TRUE,support

7,TRUE,support

8,FALSE,support

9,TRUE,core

14,TRUE,core

15,FALSE,core

16,TRUE,core

17,FALSE,support

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,TRUE,core

8,TRUE,support

9,TRUE,core

14,TRUE,support

15,FALSE,support

16,TRUE,core

17,TRUE,core

19,FALSE,support

20,TRUE,support

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,FALSE,core

14,TRUE,support

15,TRUE,core

16,FALSE,support

17,FALSE,core

20,FALSE,support

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,TRUE,support

9,FALSE,core

14,FALSE,core

15,FALSE,support

16,FALSE,support

17,TRUE,core

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,FALSE,core

14,TRUE,core

15,TRUE,support

16,FALSE,core

17,FALSE,core

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,TRUE,support

9,FALSE,support

14,FALSE,support

15,TRUE,support

16,FALSE,support

17,TRUE,core

20,FALSE,core

21,FALSE,core

6,TRUE,support

7,TRUE,support

8,TRUE,support

9,FALSE,core

14,TRUE,core

15,TRUE,support

16,TRUE,core

17,TRUE,support

20,FALSE,core

21,TRUE,core

6,TRUE,support

7,FALSE,support

8,TRUE,core

9,FALSE,support

14,TRUE,core

15,TRUE,support

16,TRUE,core

17,TRUE,core

20,FALSE,core

21,TRUE,core

6,TRUE,support

7,TRUE,support

8,TRUE,support

9,FALSE,core

14,TRUE,support

15,TRUE,core

16,TRUE,core

17,FALSE,support

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,FALSE,support

9,TRUE,core

14,FALSE,support

15,TRUE,support

16,FALSE,support

17,TRUE,core

20,FALSE,core

21,FALSE,core

6,TRUE,support

7,FALSE,support

8,TRUE,support

9,TRUE,core

14,TRUE,support

15,TRUE,support

16,TRUE,core

17,TRUE,core

20,TRUE,support

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,TRUE,core

9,FALSE,support

14,FALSE,support

15,FALSE,core

16,TRUE,core

17,TRUE,support

20,FALSE,support

21,FALSE,core

6,TRUE,support

7,TRUE,support

8,TRUE,core

9,TRUE,core

14,TRUE,support

15,FALSE,support

16,TRUE,core

17,TRUE,core

20,TRUE,core

21,FALSE,core

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,FALSE,support

14,FALSE,core

15,TRUE,core

16,FALSE,core

17,FALSE,core

20,FALSE,core

21,TRUE,support

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,FALSE,support

14,TRUE,support

15,TRUE,support

16,TRUE,core

17,FALSE,support

20,TRUE,core

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,FALSE,support

9,FALSE,core

14,FALSE,support

15,TRUE,support

16,FALSE,core

17,FALSE,support

20,FALSE,support

21,FALSE,core

6,FALSE,support

7,FALSE,support

8,TRUE,support

9,TRUE,support

14,FALSE,core

15,FALSE,core

16,FALSE,core

17,FALSE,core

20,TRUE,core

21,FALSE,core

6,TRUE,support

7,TRUE,support

8,FALSE,support

9,FALSE,support

14,TRUE,support

15,TRUE,support

16,FALSE,support

17,TRUE,support

20,FALSE,core

21,FALSE,core

6,FALSE,support

7,FALSE,support

8,TRUE,core

9,FALSE,core

14,FALSE,core

15,FALSE,core

16,TRUE,core

17,FALSE,support

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,FALSE,core

8,TRUE,support

9,TRUE,core

14,FALSE,support

15,TRUE,support

16,FALSE,support

17,TRUE,support

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,TRUE,support

8,TRUE,support

9,FALSE,support

14,FALSE,core

15,TRUE,core

16,FALSE,core

17,FALSE,support

19,TRUE,core

20,FALSE,support

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,FALSE,support

14,TRUE,support

15,TRUE,core

16,TRUE,core

17,FALSE,core

20,FALSE,support

21,FALSE,core

6,TRUE,core

7,FALSE,core

8,FALSE,support

9,TRUE,support

14,TRUE,support

15,FALSE,support

16,FALSE,support

17,TRUE,core

20,FALSE,support

21,TRUE,core

6,TRUE,support

7,FALSE,support

8,TRUE,support

9,FALSE,support

14,FALSE,support

15,FALSE,support

16,FALSE,support

17,TRUE,core

20,FALSE,core

21,TRUE,support

6,TRUE,support

7,TRUE,support

8,FALSE,support

9,FALSE,support

14,FALSE,core

15,FALSE,core

16,TRUE,core

17,FALSE,core

20,FALSE,core

21,TRUE,core

6,TRUE,core

7,FALSE,support

8,TRUE,core

9,FALSE,core

14,TRUE,support

15,TRUE,support

16,FALSE,core

17,TRUE,support

20,TRUE,core

21,FALSE,core

6,FALSE,support

7,TRUE,core

8,TRUE,core

9,FALSE,core

14,FALSE,support

15,TRUE,support

16,FALSE,core

17,FALSE,core

20,FALSE,support

21,TRUE,core

6,FALSE,core

7,TRUE,support

8,TRUE,support

9,TRUE,support

14,TRUE,support

15,TRUE,support

16,TRUE,core

17,FALSE,support

20,FALSE,core

21,FALSE,support

6,FALSE,core

7,TRUE,support

8,FALSE,support

9,TRUE,support

14,TRUE,core

15,TRUE,support

16,TRUE,support

17,TRUE,core

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,FALSE,support

9,TRUE,support

14,FALSE,core

15,FALSE,support

16,TRUE,core

17,TRUE,core

20,TRUE,core

21,TRUE,support

6,TRUE,support

7,FALSE,support

8,TRUE,support

9,TRUE,support

14,FALSE,core

15,TRUE,support

16,FALSE,core

17,FALSE,core

20,TRUE,core

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,FALSE,core

14,FALSE,support

15,TRUE,support

16,TRUE,support

17,FALSE,core

20,FALSE,core

21,TRUE,core

6,TRUE,core

7,FALSE,core

8,FALSE,support

9,FALSE,support

14,FALSE,support

15,FALSE,support

16,FALSE,support

17,FALSE,core

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,TRUE,support

14,TRUE,core

15,FALSE,core

16,TRUE,core

17,FALSE,core

20,FALSE,core

21,TRUE,support

6,TRUE,support

7,TRUE,support

8,FALSE,support

9,TRUE,core

14,TRUE,support

15,TRUE,support

16,FALSE,core

17,TRUE,core

20,FALSE,core

21,TRUE,core

6,TRUE,core

7,TRUE,support

8,TRUE,core

9,TRUE,core

14,FALSE,support

15,FALSE,support

16,TRUE,core

17,TRUE,core

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,FALSE,core

9,FALSE,support

14,TRUE,support

15,TRUE,support

16,TRUE,support

17,TRUE,support

20,FALSE,support

21,TRUE,support

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,FALSE,support

14,FALSE,core

15,TRUE,core

16,FALSE,support

17,FALSE,core

20,FALSE,support

21,TRUE,core

6,FALSE,core

7,TRUE,support

8,FALSE,support

9,FALSE,core

14,TRUE,support

15,FALSE,support

16,FALSE,core

17,FALSE,core

20,TRUE,core

21,TRUE,support

6,FALSE,support

7,TRUE,support

8,TRUE,support

9,TRUE,support

14,TRUE,core

15,FALSE,core

16,FALSE,core

17,TRUE,support

20,FALSE,support

21,FALSE,support

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,TRUE,support

14,TRUE,core

15,FALSE,support

16,TRUE,core

17,FALSE,core

20,TRUE,support

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,TRUE,support

9,TRUE,support

14,TRUE,support

15,TRUE,support

16,TRUE,core

17,TRUE,core

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,TRUE,support

14,TRUE,support

15,FALSE,support

16,FALSE,core

17,FALSE,core

20,FALSE,core

21,TRUE,support

6,FALSE,support

7,FALSE,core

8,FALSE,support

9,TRUE,support

14,TRUE,core

15,TRUE,support

16,TRUE,core

17,TRUE,core

20,TRUE,core

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,TRUE,core

9,TRUE,support

14,FALSE,core

15,FALSE,core

16,FALSE,core

17,TRUE,core

20,FALSE,core

21,TRUE,core

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,FALSE,core

14,TRUE,support

15,TRUE,support

16,TRUE,core

17,FALSE,core

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,FALSE,support

9,FALSE,core

14,FALSE,support

15,TRUE,support

16,TRUE,core

17,TRUE,support

20,FALSE,support

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,TRUE,core

9,FALSE,core

14,FALSE,support

15,TRUE,support

16,TRUE,core

17,FALSE,core

20,TRUE,support

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,TRUE,support

9,TRUE,support

14,TRUE,core

15,TRUE,support

16,FALSE,core

17,TRUE,core

20,TRUE,core

21,TRUE,core

6,FALSE,support

7,TRUE,support

8,TRUE,core

9,TRUE,core

14,FALSE,core

15,TRUE,support

16,TRUE,support

17,FALSE,core

20,FALSE,support

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,TRUE,core

14,FALSE,support

15,FALSE,support

16,TRUE,support

17,TRUE,core

20,TRUE,core

21,FALSE,core

6,TRUE,support

7,TRUE,support

8,FALSE,core

9,FALSE,support

14,TRUE,core

15,FALSE,support

16,FALSE,core

17,TRUE,core

20,FALSE,core

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,TRUE,support

9,TRUE,support

14,FALSE,support

15,TRUE,core

16,TRUE,core

17,TRUE,core

20,FALSE,core

21,FALSE,core

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,TRUE,core

14,TRUE,support

15,FALSE,support

16,FALSE,core

17,FALSE,core

20,TRUE,core

21,FALSE,core

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,FALSE,support

14,FALSE,support

15,TRUE,support

16,TRUE,core

17,FALSE,core

20,TRUE,core

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,TRUE,support

9,FALSE,core

14,TRUE,support

15,FALSE,support

16,TRUE,support

17,TRUE,core

20,TRUE,support

21,TRUE,core

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,FALSE,support

14,TRUE,support

15,TRUE,support

16,TRUE,core

17,FALSE,core

20,TRUE,support

21,FALSE,support

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,TRUE,core

14,TRUE,core

15,TRUE,support

16,TRUE,support

17,TRUE,core

20,TRUE,support

21,TRUE,core

6,TRUE,support

7,TRUE,support

8,TRUE,support

9,TRUE,core

14,FALSE,support

15,FALSE,support

16,TRUE,support

17,FALSE,core

20,TRUE,core

21,FALSE,core

6,TRUE,support

7,TRUE,support

8,TRUE,core

9,FALSE,core

14,TRUE,support

15,TRUE,support

16,FALSE,support

17,FALSE,core

20,FALSE,support

21,FALSE,core

6,FALSE,support

7,FALSE,support

8,FALSE,core

9,TRUE,support

14,FALSE,support

15,FALSE,support

16,TRUE,core

17,TRUE,core

20,TRUE,support

21,FALSE,core

6,FALSE,support

7,FALSE,support

8,FALSE,core

9,TRUE,support

14,TRUE,support

15,FALSE,support

16,TRUE,core

17,FALSE,core

20,FALSE,core

21,FALSE,core

6,TRUE,support

7,TRUE,core

8,TRUE,support

9,FALSE,support

14,FALSE,support

15,TRUE,core

16,FALSE,support

17,TRUE,core

20,TRUE,core

21,FALSE,core

6,FALSE,support

7,TRUE,core

8,TRUE,support

9,FALSE,support

14,TRUE,support

15,TRUE,support

16,FALSE,core

17,FALSE,support

20,FALSE,core

21,TRUE,core

6,TRUE,core

7,TRUE,support

8,TRUE,support

9,FALSE,core

14,FALSE,core

15,FALSE,support

16,TRUE,core

17,TRUE,core

20,FALSE,core

21,FALSE,core

6,TRUE,support

7,TRUE,support

8,TRUE,support

9,FALSE,support

14,FALSE,support

15,FALSE,core

16,TRUE,core

17,TRUE,core

20,FALSE,support

21,FALSE,core

6,TRUE,support

7,FALSE,support

8,TRUE,support

9,FALSE,support

14,TRUE,support

15,TRUE,support

16,TRUE,support

17,FALSE,core

20,FALSE,core

21,TRUE,core

6,FALSE,support

7,FALSE,support

8,FALSE,support

9,TRUE,support

14,TRUE,core

15,FALSE,core

16,FALSE,support

17,FALSE,support

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,TRUE,support

8,FALSE,core

9,TRUE,core

14,FALSE,support

15,FALSE,support

16,TRUE,support

17,TRUE,core

20,FALSE,support

21,FALSE,support

6,TRUE,support

7,FALSE,support

8,FALSE,core

9,FALSE,core

14,FALSE,support

15,TRUE,support

16,TRUE,support

17,TRUE,support

20,FALSE,core

21,TRUE,support

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,FALSE,core

14,FALSE,core

15,FALSE,core

16,FALSE,core

17,FALSE,core

20,FALSE,core

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,TRUE,support

9,TRUE,core

14,TRUE,core

15,FALSE,support

16,TRUE,core

17,FALSE,core

20,TRUE,core

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,TRUE,support

9,TRUE,support

14,FALSE,support

15,FALSE,core

16,FALSE,support

17,TRUE,support

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,TRUE,support

8,FALSE,core

9,TRUE,support

14,FALSE,support

15,FALSE,core

16,TRUE,support

17,FALSE,core

20,FALSE,support

21,FALSE,core

6,TRUE,support

7,FALSE,support

8,FALSE,core

9,FALSE,support

14,TRUE,support

15,TRUE,core

16,TRUE,core

17,FALSE,core

20,TRUE,support

21,TRUE,support

6,TRUE,support

7,FALSE,support

8,FALSE,core

9,TRUE,support

14,TRUE,support

15,FALSE,support

16,TRUE,support

17,TRUE,core

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,TRUE,core

8,FALSE,support

9,FALSE,support

14,FALSE,support

15,FALSE,support

16,FALSE,core

17,FALSE,support

20,FALSE,core

21,FALSE,core

6,TRUE,core

7,FALSE,support

8,TRUE,support

9,TRUE,support

14,TRUE,core

15,FALSE,support

16,FALSE,core

17,TRUE,support

20,TRUE,support

21,TRUE,core

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,FALSE,support

14,FALSE,support

15,TRUE,support

16,TRUE,core

17,TRUE,core

20,FALSE,support

21,TRUE,support

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,TRUE,support

14,TRUE,support

15,TRUE,support

16,TRUE,support

17,TRUE,core

20,FALSE,core

21,FALSE,core

6,TRUE,support

7,FALSE,core

8,TRUE,core

9,FALSE,core

14,TRUE,support

15,FALSE,support

16,FALSE,support

17,TRUE,core

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,TRUE,support

8,FALSE,support

9,TRUE,core

14,TRUE,support

15,FALSE,support

16,TRUE,core

17,TRUE,support

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,FALSE,core

14,FALSE,support

15,FALSE,core

16,TRUE,core

17,FALSE,core

20,FALSE,core

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,TRUE,support

9,TRUE,support

14,TRUE,support

15,FALSE,core

16,FALSE,support

17,TRUE,support

20,TRUE,core

21,FALSE,support

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,FALSE,support

14,TRUE,core

15,FALSE,core

16,TRUE,support

17,FALSE,core

20,FALSE,core

21,TRUE,core

6,TRUE,support

7,TRUE,support

8,TRUE,core

9,FALSE,support

14,FALSE,support

15,FALSE,core

16,FALSE,core

17,FALSE,core

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,TRUE,support

8,FALSE,support

9,FALSE,support

14,FALSE,core

15,FALSE,support

16,FALSE,core

17,FALSE,core

20,FALSE,core

21,FALSE,support

6,TRUE,support

7,FALSE,support

8,FALSE,core

9,FALSE,support

14,TRUE,core

15,FALSE,core

16,FALSE,support

17,FALSE,core

20,FALSE,core

21,FALSE,core

6,TRUE,support

7,TRUE,support

8,FALSE,core

9,FALSE,support

14,TRUE,core

15,FALSE,core

16,TRUE,support

17,FALSE,core

20,TRUE,support

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,TRUE,core

14,FALSE,support

15,FALSE,support

16,FALSE,core

17,FALSE,support

20,TRUE,support

21,FALSE,core

6,TRUE,support

7,FALSE,support

8,TRUE,support

9,FALSE,core

14,TRUE,support

15,FALSE,support

16,FALSE,core

17,FALSE,core

20,FALSE,core

21,FALSE,core

6,TRUE,support

7,FALSE,support

8,TRUE,core

9,FALSE,support

14,FALSE,support

15,TRUE,support

16,TRUE,core

17,TRUE,core

20,TRUE,core

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,FALSE,core

9,TRUE,support

14,TRUE,support

15,FALSE,support

16,TRUE,support

17,TRUE,core

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,TRUE,support

8,FALSE,core

9,FALSE,support

14,TRUE,support

15,TRUE,support

16,FALSE,core

17,TRUE,core

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,FALSE,support

8,FALSE,core

9,FALSE,core

14,FALSE,core

15,FALSE,support

16,TRUE,support

17,FALSE,support

20,TRUE,core

21,FALSE,core

6,FALSE,support

7,FALSE,support

8,TRUE,support

9,FALSE,support

14,FALSE,core

15,TRUE,support

16,TRUE,support

17,TRUE,core

20,FALSE,support

21,FALSE,core

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,TRUE,support

14,TRUE,support

15,TRUE,core

16,FALSE,support

17,FALSE,core

20,FALSE,core

21,TRUE,core

6,TRUE,core

7,FALSE,support

8,TRUE,support

9,TRUE,core

14,TRUE,core

15,FALSE,support

16,FALSE,core

17,FALSE,core

20,TRUE,core

21,TRUE,core

6,TRUE,core

7,FALSE,core

8,TRUE,support

9,TRUE,support

14,FALSE,support

15,FALSE,support

16,FALSE,core

17,FALSE,core

20,TRUE,core

21,TRUE,core

6,TRUE,support

7,FALSE,support

8,FALSE,support

9,TRUE,core

14,TRUE,support

15,FALSE,core

16,FALSE,core

17,TRUE,core

20,TRUE,support

21,FALSE,core

6,FALSE,support

7,FALSE,support

8,TRUE,core

9,TRUE,core

14,TRUE,support

15,FALSE,support

16,TRUE,core

17,FALSE,support

20,FALSE,core

21,FALSE,support

6,FALSE,support

7,FALSE,core

8,TRUE,support

9,TRUE,support

14,FALSE,core

15,FALSE,support

16,FALSE,support

17,FALSE,support

20,FALSE,core

21,TRUE,support

6,FALSE,support

7,TRUE,support

8,FALSE,support

9,TRUE,support

14,TRUE,core

15,TRUE,support

16,FALSE,core

17,TRUE,core

20,FALSE,support
